src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
darty22.tiff;1;1;2480;3508;51270;445;162;159;43;445;162;604;162;604;205;445;205;L'ARCHE;ASAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
darty22.tiff;1;1;2480;3508;51271;615;162;52;43;615;162;667;162;667;205;615;205;DE;AA;SN;SUPPLIER_NAME;Seller/Company) name
darty22.tiff;1;1;2480;3508;51272;678;162;129;43;678;162;807;162;807;205;678;205;CHLOE;AAAAA;SN;SUPPLIER_NAME;Seller/Company) name
darty22.tiff;1;1;2480;3508;51301;1375;208;268;43;1375;208;1643;208;1643;251;1375;251;CHARPENTIER;AAAAAAAAAAA;SHN;SHIPPING_NAME;Shipping Name
darty22.tiff;1;1;2480;3508;51302;1654;208;131;43;1654;208;1785;208;1785;251;1654;251;MAEVA;AAAAA;SHN;SHIPPING_NAME;Shipping Name
darty22.tiff;1;1;2480;3508;51273;445;239;143;43;445;239;588;239;588;282;445;282;Services;AAAAAAAA;undefined;OTHER;OTHER
darty22.tiff;1;1;2480;3508;51274;600;239;208;43;600;239;808;239;808;282;600;282;Comptabilité;AAAAAAAAAAAA;undefined;OTHER;OTHER
darty22.tiff;1;1;2480;3508;51303;1375;252;72;43;1375;252;1447;252;1447;295;1375;295;337,;NNNS;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51304;1458;252;131;43;1458;252;1589;252;1589;295;1458;295;ROUTE;AAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51305;1600;252;54;43;1600;252;1654;252;1654;295;1600;295;DU;AA;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51306;1664;252;160;43;1664;252;1824;252;1824;295;1664;295;PARDON;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51307;1375;295;104;43;1375;295;1479;295;1479;338;1375;338;74500;NNNNN;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51308;1489;295;483;43;1489;295;1972;295;1972;338;1489;338;SAINT-PAUL-EN-CHABLAIS;AAAAASAAAASAASAAAAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51275;445;316;72;43;445;316;517;316;517;359;445;359;TSA;AAA;undefined;OTHER;OTHER
darty22.tiff;1;1;2480;3508;51276;529;316;77;43;529;316;606;316;606;359;529;359;n°80;ASNN;undefined;OTHER;OTHER
darty22.tiff;1;1;2480;3508;51277;617;316;62;43;617;316;679;316;679;359;617;359;004;NNN;undefined;OTHER;OTHER
darty22.tiff;1;1;2480;3508;51309;1375;338;154;43;1375;338;1529;338;1529;381;1375;381;FRANCE;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty22.tiff;1;1;2480;3508;51278;445;393;104;43;445;393;549;393;549;436;445;436;40300;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
darty22.tiff;1;1;2480;3508;51279;560;393;12;43;560;393;572;393;572;436;560;436;-;S;SA;SUPPLIER_ADDRESS;Seller Address
darty22.tiff;1;1;2480;3508;51280;583;393;122;43;583;393;705;393;705;436;583;436;BELUS;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
darty22.tiff;1;1;2480;3508;51281;445;469;62;43;445;469;507;469;507;512;445;512;Tel:;AAAS;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51282;518;469;10;43;518;469;528;469;528;512;518;512;:;S;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51283;539;469;0;43;539;469;539;469;539;512;539;512;;;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51284;550;469;63;43;550;469;613;469;613;512;550;512;+33;SNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51285;624;469;45;43;624;469;669;469;669;512;624;512;(0);SNS;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51286;680;469;20;43;680;469;700;469;700;512;680;512;0;N;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51287;711;469;41;43;711;469;752;469;752;512;711;512;87;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51288;763;469;41;43;763;469;804;469;804;512;763;512;77;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51289;815;469;41;43;815;469;856;469;856;512;815;512;45;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51290;867;469;41;43;867;469;908;469;908;512;867;512;91;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty22.tiff;1;1;2480;3508;51310;1375;498;268;43;1375;498;1643;498;1643;541;1375;541;CHARPENTIER;AAAAAAAAAAA;BN;BILLING_NAME;Billing Name
darty22.tiff;1;1;2480;3508;51311;1654;498;131;43;1654;498;1785;498;1785;541;1654;541;MAEVA;AAAAA;BN;BILLING_NAME;Billing Name
darty22.tiff;1;1;2480;3508;51312;1375;542;72;43;1375;542;1447;542;1447;585;1375;585;337,;NNNS;BA;BILLING_ADDRESS;Billing Address
darty22.tiff;1;1;2480;3508;51313;1458;542;131;43;1458;542;1589;542;1589;585;1458;585;ROUTE;AAAAA;BA;BILLING_ADDRESS;Billing Address
darty22.tiff;1;1;2480;3508;51314;1600;542;54;43;1600;542;1654;542;1654;585;1600;585;DU;AA;BA;BILLING_ADDRESS;Billing Address
darty22.tiff;1;1;2480;3508;51315;1664;542;160;43;1664;542;1824;542;1824;585;1664;585;PARDON;AAAAAA;BA;BILLING_ADDRESS;Billing Address
darty22.tiff;1;1;2480;3508;51291;445;546;72;43;445;546;517;546;517;589;445;589;Fax:;AAAS;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51292;529;546;10;43;529;546;539;546;539;589;529;589;:;S;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51293;550;546;0;43;550;546;550;546;550;589;550;589;;;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51294;560;546;63;43;560;546;623;546;623;589;560;589;+33;SNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51295;634;546;45;43;634;546;679;546;679;589;634;589;(0);SNS;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51296;690;546;20;43;690;546;710;546;710;589;690;589;0;N;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51297;722;546;41;43;722;546;763;546;763;589;722;589;87;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51298;774;546;41;43;774;546;815;546;815;589;774;589;77;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51299;826;546;41;43;826;546;867;546;867;589;826;589;72;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51300;878;546;41;43;878;546;919;546;919;589;878;589;28;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
darty22.tiff;1;1;2480;3508;51316;1375;585;104;43;1375;585;1479;585;1479;628;1375;628;74500;NNNNN;BA;BILLING_ADDRESS;Billing Address
darty22.tiff;1;1;2480;3508;51317;1489;585;483;43;1489;585;1972;585;1972;628;1489;628;SAINT-PAUL-EN-CHABLAIS;AAAAASAAAASAASAAAAAAAA;BA;BILLING_ADDRESS;Billing Address
