src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
darty227.tiff;1;1;2480;3508;94682;445;162;45;43;445;162;490;162;490;205;445;205;LE;AA;SN;SUPPLIER_NAME;Seller/Company) name
darty227.tiff;1;1;2480;3508;94683;502;162;72;43;502;162;574;162;574;205;502;205;3CE;NAA;SN;SUPPLIER_NAME;Seller/Company) name
darty227.tiff;1;1;2480;3508;94710;1375;208;189;43;1375;208;1564;208;1564;251;1375;251;FAUSTINO;AAAAAAAA;SHN;SHIPPING_NAME;Shipping Name
darty227.tiff;1;1;2480;3508;94711;1575;208;127;43;1575;208;1702;208;1702;251;1575;251;STEHR;AAAAA;SHN;SHIPPING_NAME;Shipping Name
darty227.tiff;1;1;2480;3508;94684;445;239;143;43;445;239;588;239;588;282;445;282;Services;AAAAAAAA;undefined;OTHER;OTHER
darty227.tiff;1;1;2480;3508;94685;600;239;208;43;600;239;808;239;808;282;600;282;Comptabilité;AAAAAAAAAAAA;undefined;OTHER;OTHER
darty227.tiff;1;1;2480;3508;94712;1375;252;93;43;1375;252;1468;252;1468;295;1375;295;5879,;NNNNS;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94713;1479;252;45;43;1479;252;1524;252;1524;295;1479;295;LA;AA;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94714;1535;252;227;43;1535;252;1762;252;1762;295;1535;295;CITARDIÈRE;AAAAAAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94715;1375;295;104;43;1375;295;1479;295;1479;338;1375;338;85700;NNNNN;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94716;1489;295;281;43;1489;295;1770;295;1770;338;1489;338;MONTOURNAIS;AAAAAAAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94686;445;316;72;43;445;316;517;316;517;359;445;359;TSA;AAA;undefined;OTHER;OTHER
darty227.tiff;1;1;2480;3508;94687;529;316;77;43;529;316;606;316;606;359;529;359;n°80;ASNN;undefined;OTHER;OTHER
darty227.tiff;1;1;2480;3508;94688;617;316;62;43;617;316;679;316;679;359;617;359;004;NNN;undefined;OTHER;OTHER
darty227.tiff;1;1;2480;3508;94717;1375;338;154;43;1375;338;1529;338;1529;381;1375;381;FRANCE;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
darty227.tiff;1;1;2480;3508;94689;445;393;104;43;445;393;549;393;549;436;445;436;13100;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
darty227.tiff;1;1;2480;3508;94690;560;393;12;43;560;393;572;393;572;436;560;436;-;S;SA;SUPPLIER_ADDRESS;Seller Address
darty227.tiff;1;1;2480;3508;94691;583;393;60;43;583;393;643;393;643;436;583;436;AIX;AAA;SA;SUPPLIER_ADDRESS;Seller Address
darty227.tiff;1;1;2480;3508;94692;654;393;52;43;654;393;706;393;706;436;654;436;EN;AA;SA;SUPPLIER_ADDRESS;Seller Address
darty227.tiff;1;1;2480;3508;94693;716;393;210;43;716;393;926;393;926;436;716;436;PROVENCE;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
darty227.tiff;1;1;2480;3508;94694;445;469;108;43;445;469;553;469;553;512;445;512;Phone;AAAAA;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
darty227.tiff;1;1;2480;3508;94695;564;469;10;43;564;469;574;469;574;512;564;512;:;S;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
