src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
materielnet-17.tiff;1;1;2480;3508;4479;91;46;87;43;91;46;178;46;178;89;91;89;MMB;AAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-17.tiff;1;1;2480;3508;4480;189;46;12;43;189;46;201;46;201;89;189;89;-;S;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-17.tiff;1;1;2480;3508;4481;212;46;302;43;212;46;514;46;514;89;212;89;MULTISERVICES;AAAAAAAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-17.tiff;1;1;2480;3508;4482;525;46;166;43;525;46;691;46;691;89;525;89;MICHAEL;AAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-17.tiff;1;1;2480;3508;4483;702;46;112;43;702;46;814;46;814;89;702;89;BRIAS;AAAAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-17.tiff;1;1;2480;3508;4484;91;97;83;43;91;97;174;97;174;140;91;140;1028;NNNN;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4485;185;97;75;43;185;97;260;97;260;140;185;140;RTE;AAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4486;270;97;52;43;270;97;322;97;322;140;270;140;DE;AA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4487;333;97;185;43;333;97;518;97;518;140;333;140;VERLIEUX;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4488;91;149;104;43;91;149;195;149;195;192;91;192;07340;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4489;206;149;0;43;206;149;206;149;206;192;206;192;;;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4490;216;149;208;43;216;149;424;149;424;192;216;192;PEAUGRES;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-17.tiff;1;1;2480;3508;4503;1141;187;175;43;1141;187;1316;187;1316;230;1141;230;Facture-n°;AAAAAAASAS;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4504;1327;187;145;43;1327;187;1472;187;1472;230;1327;230;0035666;NNNNNNN;IN;INVOICE_NUMBER;Invoice Number
materielnet-17.tiff;1;1;2480;3508;4505;1473;187;0;43;1473;187;1473;187;1473;230;1473;230;;;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4506;1483;187;12;43;1483;187;1495;187;1495;230;1483;230;-;S;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4507;1506;187;145;43;1506;187;1651;187;1651;230;1506;230;15/01/16;NNSNNSNN;IDATE;INVOICE_DATE;Invoice Date
materielnet-17.tiff;1;1;2480;3508;4491;91;201;177;43;91;201;268;201;268;244;91;244;Téléphone;AAAAAAAAA;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4492;279;201;63;43;279;201;342;201;342;244;279;244;+33;SNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-17.tiff;1;1;2480;3508;4493;353;201;20;43;353;201;373;201;373;244;353;244;0;N;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-17.tiff;1;1;2480;3508;4494;384;201;62;43;384;201;446;201;446;244;384;244;730;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-17.tiff;1;1;2480;3508;4495;457;201;62;43;457;201;519;201;519;244;457;244;340;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-17.tiff;1;1;2480;3508;4496;530;201;62;43;530;201;592;201;592;244;530;244;206;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-17.tiff;1;1;2480;3508;4508;1141;239;208;43;1141;239;1349;239;1349;282;1141;282;PEAUGRES;AAAAAAAA;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4509;1360;239;10;43;1360;239;1370;239;1370;282;1360;282;,;S;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4510;1381;239;145;43;1381;239;1526;239;1526;282;1381;282;15/01/16;NNSNNSNN;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4497;91;253;162;43;91;253;253;253;253;296;91;296;Télécopie;AAAAAAAAA;undefined;OTHER;OTHER
materielnet-17.tiff;1;1;2480;3508;4498;264;253;63;43;264;253;327;253;327;296;264;296;+33;SNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-17.tiff;1;1;2480;3508;4499;338;253;20;43;338;253;358;253;358;296;338;296;0;N;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-17.tiff;1;1;2480;3508;4500;369;253;62;43;369;253;431;253;431;296;369;296;730;NNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
