src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
materielnet-232.tiff;1;1;2480;3508;43210;91;46;83;43;91;46;174;46;174;89;91;89;TAXI;AAAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-232.tiff;1;1;2480;3508;43211;185;46;54;43;185;46;239;46;239;89;185;89;DU;AA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-232.tiff;1;1;2480;3508;43212;250;46;110;43;250;46;360;46;360;89;250;89;ROHU;AAAA;SN;SUPPLIER_NAME;Seller/Company) name
materielnet-232.tiff;1;1;2480;3508;43213;91;97;20;43;91;97;111;97;111;140;91;140;4;N;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43214;122;97;79;43;122;97;201;97;201;140;122;140;RUE;AAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43215;212;97;183;43;212;97;395;97;395;140;212;140;BERNARD;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43216;406;97;122;43;406;97;528;97;528;140;406;140;LAYEC;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43217;91;149;104;43;91;149;195;149;195;192;91;192;56870;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43218;206;149;0;43;206;149;206;149;206;192;206;192;;;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43219;216;149;129;43;216;149;345;149;345;192;216;192;BADEN;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
materielnet-232.tiff;1;1;2480;3508;43232;1141;187;133;43;1141;187;1274;187;1274;230;1141;230;Numéro;AAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43233;1285;187;41;43;1285;187;1326;187;1326;230;1285;230;de;AA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43234;1337;187;114;43;1337;187;1451;187;1451;230;1337;230;facture;AAAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43235;1462;187;158;43;1462;187;1620;187;1620;230;1462;230;INV-1588;AAASNNNN;IN;INVOICE_NUMBER;Invoice Number
materielnet-232.tiff;1;1;2480;3508;43236;1621;187;0;43;1621;187;1621;187;1621;230;1621;230;;;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43237;1631;187;12;43;1631;187;1643;187;1643;230;1631;230;-;S;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43238;1654;187;41;43;1654;187;1695;187;1695;230;1654;230;26;NN;IDATE;INVOICE_DATE;Invoice Date
materielnet-232.tiff;1;1;2480;3508;43239;1706;187;60;43;1706;187;1766;187;1766;230;1706;230;sep;AAA;IDATE;INVOICE_DATE;Invoice Date
materielnet-232.tiff;1;1;2480;3508;43240;1777;187;83;43;1777;187;1860;187;1860;230;1777;230;1989;NNNN;IDATE;INVOICE_DATE;Invoice Date
materielnet-232.tiff;1;1;2480;3508;43220;91;201;177;43;91;201;268;201;268;244;91;244;Téléphone;AAAAAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43221;279;201;63;43;279;201;342;201;342;244;279;244;+33;SNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-232.tiff;1;1;2480;3508;43222;353;201;20;43;353;201;373;201;373;244;353;244;0;N;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-232.tiff;1;1;2480;3508;43223;384;201;62;43;384;201;446;201;446;244;384;244;018;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-232.tiff;1;1;2480;3508;43224;457;201;62;43;457;201;519;201;519;244;457;244;165;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-232.tiff;1;1;2480;3508;43225;530;201;62;43;530;201;592;201;592;244;530;244;751;NNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
materielnet-232.tiff;1;1;2480;3508;43241;1141;239;129;43;1141;239;1270;239;1270;282;1141;282;BADEN;AAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43242;1281;239;10;43;1281;239;1291;239;1291;282;1281;282;,;S;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43243;1302;239;41;43;1302;239;1343;239;1343;282;1302;282;26;NN;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43244;1354;239;60;43;1354;239;1414;239;1414;282;1354;282;sep;AAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43245;1425;239;83;43;1425;239;1508;239;1508;282;1425;282;1989;NNNN;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43226;91;253;162;43;91;253;253;253;253;296;91;296;Télécopie;AAAAAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43227;264;253;63;43;264;253;327;253;327;296;264;296;+33;SNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-232.tiff;1;1;2480;3508;43228;338;253;20;43;338;253;358;253;358;296;338;296;0;N;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-232.tiff;1;1;2480;3508;43229;369;253;62;43;369;253;431;253;431;296;369;296;018;NNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-232.tiff;1;1;2480;3508;43230;442;253;62;43;442;253;504;253;504;296;442;296;165;NNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-232.tiff;1;1;2480;3508;43231;515;253;62;43;515;253;577;253;577;296;515;296;332;NNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
materielnet-232.tiff;1;1;2480;3508;43253;1295;433;214;44;1295;433;1509;433;1509;477;1295;477;Destinataire;AAAAAAAAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43264;1887;433;166;44;1887;433;2053;433;2053;477;1887;477;Livraison;AAAAAAAAA;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43265;2064;433;20;44;2064;433;2084;433;2084;477;2064;477;à;A;undefined;OTHER;OTHER
materielnet-232.tiff;1;1;2480;3508;43254;1295;478;68;43;1295;478;1363;478;1363;521;1295;521;Prof;AAAA;BN;BILLING_NAME;Billing Name
materielnet-232.tiff;1;1;2480;3508;43255;1375;478;70;43;1375;478;1445;478;1445;521;1375;521;Lina;AAAA;BN;BILLING_NAME;Billing Name
materielnet-232.tiff;1;1;2480;3508;43256;1456;478;93;43;1456;478;1549;478;1549;521;1456;521;Morel;AAAAA;BN;BILLING_NAME;Billing Name
materielnet-232.tiff;1;1;2480;3508;43266;1887;478;68;43;1887;478;1955;478;1955;521;1887;521;Prof;AAAA;SHN;SHIPPING_NAME;Shipping Name
materielnet-232.tiff;1;1;2480;3508;43267;1966;478;70;43;1966;478;2036;478;2036;521;1966;521;Lina;AAAA;SHN;SHIPPING_NAME;Shipping Name
materielnet-232.tiff;1;1;2480;3508;43268;2047;478;93;43;2047;478;2140;478;2140;521;2047;521;Morel;AAAAA;SHN;SHIPPING_NAME;Shipping Name
materielnet-232.tiff;1;1;2480;3508;43257;1295;521;31;43;1295;521;1326;521;1326;564;1295;564;1,;NS;BA;BILLING_ADDRESS;Billing Address
materielnet-232.tiff;1;1;2480;3508;43258;1337;521;79;43;1337;521;1416;521;1416;564;1337;564;allée;AAAAA;BA;BILLING_ADDRESS;Billing Address
materielnet-232.tiff;1;1;2480;3508;43259;1427;521;60;43;1427;521;1487;521;1487;564;1427;564;des;AAA;BA;BILLING_ADDRESS;Billing Address
