src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
ldlc138.tiff;1;1;2480;3508;41526;1757;4;172;43;1757;4;1929;4;1929;47;1757;47;Référence;AAAAAAAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41527;1941;4;20;43;1941;4;1961;4;1961;47;1941;47;à;A;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41528;1972;4;137;43;1972;4;2109;4;2109;47;1972;47;rappeler;AAAAAAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41529;2120;4;60;43;2120;4;2180;4;2180;47;2120;47;lors;AAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41530;2191;4;41;43;2191;4;2232;4;2232;47;2191;47;du;AA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41531;2243;4;166;43;2243;4;2409;4;2409;47;2243;47;réglement;AAAAAAAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41532;1757;46;133;43;1757;46;1890;46;1890;89;1757;89;CLIENT;AAAAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41533;1901;46;47;43;1901;46;1948;46;1948;89;1901;89;No;AA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41537;2153;46;227;44;2153;46;2380;46;2380;90;2153;90;BI-XF-707-37;AASAASNNNSNN;CNUM;CLIENT_NUMBER;Client Number
ldlc138.tiff;1;1;2480;3508;41534;1757;89;177;43;1757;89;1934;89;1934;132;1757;132;FACTURE;AAAAAAA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41535;1945;89;47;43;1945;89;1992;89;1992;132;1945;132;No;AA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41538;2153;90;298;44;2153;90;2451;90;2451;134;2153;134;AI-OU-524317-02;AASAASNNNNNNSNN;IN;INVOICE_NUMBER;Invoice Number
ldlc138.tiff;1;1;2480;3508;41536;1757;132;47;43;1757;132;1804;132;1804;175;1757;175;Du;AA;undefined;OTHER;OTHER
ldlc138.tiff;1;1;2480;3508;41539;2153;135;145;44;2153;135;2298;135;2298;179;2153;179;30/06/16;NNSNNSNN;IDATE;INVOICE_DATE;Invoice Date
ldlc138.tiff;1;1;2480;3508;41540;1615;246;177;43;1615;246;1792;246;1792;289;1615;289;FACTURE;AAAAAAA;undefined;OTHER;OTHER
