src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
ldlc210.tiff;1;1;2480;3508;63544;1757;4;172;43;1757;4;1929;4;1929;47;1757;47;Référence;AAAAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63545;1941;4;20;43;1941;4;1961;4;1961;47;1941;47;à;A;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63546;1972;4;137;43;1972;4;2109;4;2109;47;1972;47;rappeler;AAAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63547;2120;4;60;43;2120;4;2180;4;2180;47;2120;47;lors;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63548;2191;4;41;43;2191;4;2232;4;2232;47;2191;47;du;AA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63549;2243;4;166;43;2243;4;2409;4;2409;47;2243;47;réglement;AAAAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63550;1757;46;95;43;1757;46;1852;46;1852;89;1757;89;Client;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63551;1863;46;58;43;1863;46;1921;46;1921;89;1863;89;No.;AAS;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63556;2153;46;212;44;2153;46;2365;46;2365;90;2153;90;928-551-166;NNNSNNNSNNN;CNUM;CLIENT_NUMBER;Client Number
ldlc210.tiff;1;1;2480;3508;63552;1757;89;118;43;1757;89;1875;89;1875;132;1757;132;Invoice;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63553;1886;89;58;43;1886;89;1944;89;1944;132;1886;132;No.;AAS;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63557;2153;90;296;44;2153;90;2449;90;2449;134;2153;134;932-91041-17670;NNNSNNNNNSNNNNN;IN;INVOICE_NUMBER;Invoice Number
ldlc210.tiff;1;1;2480;3508;63554;1757;132;118;43;1757;132;1875;132;1875;175;1757;175;Invoice;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63555;1886;132;79;43;1886;132;1965;132;1965;175;1886;175;Date;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63558;2153;135;20;44;2153;135;2173;135;2173;179;2153;179;6;N;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63559;2184;135;66;44;2184;135;2250;135;2250;179;2184;179;oct,;AAAS;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63560;2261;135;83;44;2261;135;2344;135;2344;179;2261;179;1979;NNNN;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63561;1615;246;118;43;1615;246;1733;246;1733;289;1615;289;Invoice;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63562;1744;246;58;43;1744;246;1802;246;1802;289;1744;289;No.;AAS;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63581;1946;246;296;44;1946;246;2242;246;2242;290;1946;290;932-91041-17670;NNNSNNNNNSNNNNN;IN;INVOICE_NUMBER;Invoice Number
ldlc210.tiff;1;1;2480;3508;63563;1615;310;118;43;1615;310;1733;310;1733;353;1615;353;Invoice;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63564;1744;310;79;43;1744;310;1823;310;1823;353;1744;353;Date;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63582;1946;311;20;44;1946;311;1966;311;1966;355;1946;355;6;N;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63583;1978;311;66;44;1978;311;2044;311;2044;355;1978;355;oct,;AAAS;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63584;2055;311;83;44;2055;311;2138;311;2138;355;2055;355;1979;NNNN;IDATE;INVOICE_DATE;Invoice Date
ldlc210.tiff;1;1;2480;3508;63481;83;354;27;28;83;354;110;354;110;382;83;382;15;NN;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63482;118;354;52;28;118;354;170;354;170;382;118;382;RUE;AAA;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63483;177;354;51;28;177;354;228;354;228;382;177;382;DES;AAA;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63484;236;354;115;28;236;354;351;354;351;382;236;382;TILLEULS;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63485;358;354;6;28;358;354;364;354;364;382;358;382;,;S;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63486;372;354;69;28;372;354;441;354;441;382;372;382;01390;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63487;448;354;8;28;448;354;456;354;456;382;448;382;-;S;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63488;464;354;186;28;464;354;650;354;650;382;464;382;SAINT-MARCEL;AAAAASAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
ldlc210.tiff;1;1;2480;3508;63565;1615;374;95;43;1615;374;1710;374;1710;417;1615;417;Client;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63566;1721;374;58;43;1721;374;1779;374;1779;417;1721;417;No.;AAS;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63585;1946;377;212;43;1946;377;2158;377;2158;420;1946;420;928-551-166;NNNSNNNSNNN;CNUM;CLIENT_NUMBER;Client Number
ldlc210.tiff;1;1;2480;3508;63489;83;421;88;28;83;421;171;421;171;449;83;449;Numéro;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63490;179;421;41;28;179;421;220;421;220;449;179;449;non;AAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63491;227;421;81;28;227;421;308;421;308;449;227;449;surtaxé;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63492;316;421;27;28;316;421;343;421;343;449;316;449;du;AA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63493;351;421;83;28;351;421;434;421;434;449;351;449;Service;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63494;441;421;63;28;441;421;504;421;504;449;441;449;Client;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63495;512;421;6;28;512;421;518;421;518;449;512;449;:;S;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63496;526;421;172;28;526;421;698;421;698;449;526;449;06-09-46-65-55;NNSNNSNNSNNSNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
ldlc210.tiff;1;1;2480;3508;63567;1615;438;95;43;1615;438;1710;438;1710;481;1615;481;Order;AAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63568;1721;438;58;43;1721;438;1779;438;1779;481;1721;481;No.;AAS;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63586;1946;441;137;44;1946;441;2083;441;2083;485;1946;485;006-789;NNNSNNN;ONUM;ORDER_NUMBER;Order Number
ldlc210.tiff;1;1;2480;3508;63497;83;449;59;28;83;449;142;449;142;477;83;477;Votre;AAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63498;150;449;84;28;150;449;234;449;234;477;150;477;numéro;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63499;241;449;27;28;241;449;268;449;268;477;241;477;de;AA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63500;276;449;123;28;276;449;399;449;399;477;276;477;commande;AAAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63501;407;449;52;28;407;449;459;449;459;477;407;477;vous;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63502;466;449;48;28;466;449;514;449;514;477;466;477;sera;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63503;522;449;104;28;522;449;626;449;626;477;522;477;demandé;AAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63504;633;449;50;28;633;449;683;449;683;477;633;477;pour;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63505;690;449;41;28;690;449;731;449;731;477;690;477;tout;AAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63506;739;449;61;28;739;449;800;449;800;477;739;477;appel;AAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63569;1615;503;58;43;1615;503;1673;503;1673;546;1615;546;Ref;AAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63570;1683;503;95;43;1683;503;1778;503;1778;546;1683;546;Client;AAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63571;1790;503;10;43;1790;503;1800;503;1800;546;1790;546;:;S;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63507;83;516;113;28;83;516;196;516;196;544;83;544;Retrouvez;AAAAAAAAA;undefined;OTHER;OTHER
ldlc210.tiff;1;1;2480;3508;63508;204;516;117;28;204;516;321;516;321;544;204;544;l'ensemblz;ASAAAAAAAA;undefined;OTHER;OTHER
