src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
ldlc195.tiff;1;1;2480;3508;58917;1757;4;172;43;1757;4;1929;4;1929;47;1757;47;Référence;AAAAAAAAA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58918;1941;4;20;43;1941;4;1961;4;1961;47;1941;47;à;A;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58919;1972;4;137;43;1972;4;2109;4;2109;47;1972;47;rappeler;AAAAAAAA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58920;2120;4;60;43;2120;4;2180;4;2180;47;2120;47;lors;AAAA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58921;2191;4;41;43;2191;4;2232;4;2232;47;2191;47;du;AA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58922;2243;4;166;43;2243;4;2409;4;2409;47;2243;47;réglement;AAAAAAAAA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58923;1757;46;144;43;1757;46;1901;46;1901;89;1757;89;Client-n°;AAAAAASAS;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58926;2153;46;212;44;2153;46;2365;46;2365;90;2153;90;996-258-139;NNNSNNNSNNN;CNUM;CLIENT_NUMBER;Client Number
ldlc195.tiff;1;1;2480;3508;58924;1757;89;175;43;1757;89;1932;89;1932;132;1757;132;Facture-n°;AAAAAAASAS;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58927;2153;90;296;44;2153;90;2449;90;2449;134;2153;134;555-39567-14360;NNNSNNNNNSNNNNN;IN;INVOICE_NUMBER;Invoice Number
ldlc195.tiff;1;1;2480;3508;58925;1757;132;47;43;1757;132;1804;132;1804;175;1757;175;Du;AA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58928;2153;135;145;44;2153;135;2298;135;2298;179;2153;179;08/08/11;NNSNNSNN;IDATE;INVOICE_DATE;Invoice Date
ldlc195.tiff;1;1;2480;3508;58929;1615;246;175;43;1615;246;1790;246;1790;289;1615;289;Facture-n°;AAAAAAASAS;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58945;1946;246;296;44;1946;246;2242;246;2242;290;1946;290;555-39567-14360;NNNSNNNNNSNNNNN;IN;INVOICE_NUMBER;Invoice Number
ldlc195.tiff;1;1;2480;3508;58930;1615;310;47;43;1615;310;1662;310;1662;353;1615;353;Du;AA;undefined;OTHER;OTHER
ldlc195.tiff;1;1;2480;3508;58946;1946;311;145;44;1946;311;2091;311;2091;355;1946;355;08/08/11;NNSNNSNN;IDATE;INVOICE_DATE;Invoice Date
ldlc195.tiff;1;1;2480;3508;58854;83;354;102;28;83;354;185;354;185;382;83;382;AVENUE;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
ldlc195.tiff;1;1;2480;3508;58855;193;354;87;28;193;354;280;354;280;382;193;382;ANDRE;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
