src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
natureDecouvertes-103.tiff;1;1;2480;3508;117405;1282;132;72;59;1282;132;1354;132;1354;191;1282;191;UN;AA;SN;SUPPLIER_NAME;Seller/Company) name
natureDecouvertes-103.tiff;1;1;2480;3508;117406;1368;132;138;59;1368;132;1506;132;1506;191;1368;191;JOUR;AAAA;SN;SUPPLIER_NAME;Seller/Company) name
natureDecouvertes-103.tiff;1;1;2480;3508;117407;1521;132;249;59;1521;132;1770;132;1770;191;1521;191;AILLEURS;AAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
natureDecouvertes-103.tiff;1;1;2480;3508;117408;1282;191;46;48;1282;191;1328;191;1328;239;1282;239;13;NN;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117409;1340;191;87;48;1340;191;1427;191;1427;239;1340;239;RUE;AAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117410;1439;191;169;48;1439;191;1608;191;1608;239;1439;239;CLAUDE;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117411;1620;191;229;48;1620;191;1849;191;1849;239;1620;239;BLONDEAU;AAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117412;1282;240;115;48;1282;240;1397;240;1397;288;1282;288;72000;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117413;1409;240;50;48;1409;240;1459;240;1459;288;1409;288;LE;AA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117414;1472;240;120;48;1472;240;1592;240;1592;288;1472;288;MANS;AAAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117415;1282;288;171;48;1282;288;1453;288;1453;336;1282;336;FRANCE;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117416;1282;336;196;48;1282;336;1478;336;1478;384;1282;384;Téléphone;AAAAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117417;1490;336;11;48;1490;336;1501;336;1501;384;1490;384;:;S;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117418;1513;336;278;48;1513;336;1791;336;1791;384;1513;384;08.84.86.99.61;NNSNNSNNSNNSNN;SA;SUPPLIER_ADDRESS;Seller Address
natureDecouvertes-103.tiff;1;1;2480;3508;117419;147;499;152;48;147;499;299;499;299;547;147;547;Adresse;AAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117420;311;499;46;48;311;499;357;499;357;547;311;547;de;AA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117421;369;499;166;48;369;499;535;499;535;547;369;547;Livraison;AAAAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117434;1282;499;152;48;1282;499;1434;499;1434;547;1282;547;Adresse;AAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117435;1446;499;46;48;1446;499;1492;499;1492;547;1446;547;de;AA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117436;1504;499;208;48;1504;499;1712;499;1712;547;1504;547;Facturation;AAAAAAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117422;147;547;188;54;147;547;335;547;335;601;147;601;MAËLLE;AAAAAA;SHN;SHIPPING_NAME;Shipping Name
natureDecouvertes-103.tiff;1;1;2480;3508;117423;348;547;244;54;348;547;592;547;592;601;348;601;LEFEBVRE;AAAAAAAA;SHN;SHIPPING_NAME;Shipping Name
natureDecouvertes-103.tiff;1;1;2480;3508;117437;1282;547;188;54;1282;547;1470;547;1470;601;1282;601;MAËLLE;AAAAAA;BN;BILLING_NAME;Billing Name
natureDecouvertes-103.tiff;1;1;2480;3508;117438;1483;547;244;54;1483;547;1727;547;1727;601;1483;601;LEFEBVRE;AAAAAAAA;BN;BILLING_NAME;Billing Name
natureDecouvertes-103.tiff;1;1;2480;3508;117424;147;602;57;48;147;602;204;602;204;650;147;650;23,;NNS;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117425;216;602;171;48;216;602;387;602;387;650;216;650;AVENUE;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117426;399;602;60;48;399;602;459;602;459;650;399;650;DU;AA;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117427;471;602;199;48;471;602;670;602;670;650;471;650;GÉNÉRAL;AAAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117428;681;602;162;48;681;602;843;602;843;650;681;650;GIRAUD;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117439;1282;602;57;48;1282;602;1339;602;1339;650;1282;650;23,;NNS;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117440;1351;602;171;48;1351;602;1522;602;1522;650;1351;650;AVENUE;AAAAAA;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117441;1534;602;60;48;1534;602;1594;602;1594;650;1534;650;DU;AA;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117442;1606;602;199;48;1606;602;1805;602;1805;650;1606;650;GÉNÉRAL;AAAAAAA;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117443;1817;602;162;48;1817;602;1979;602;1979;650;1817;650;GIRAUD;AAAAAA;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117429;147;650;115;48;147;650;262;650;262;698;147;698;35800;NNNNN;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117430;274;650;159;48;274;650;433;650;433;698;274;698;DINARD;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
natureDecouvertes-103.tiff;1;1;2480;3508;117444;1282;650;115;48;1282;650;1397;650;1397;698;1282;698;35800;NNNNN;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117445;1409;650;159;48;1409;650;1568;650;1568;698;1409;698;DINARD;AAAAAA;BA;BILLING_ADDRESS;Billing Address
natureDecouvertes-103.tiff;1;1;2480;3508;117431;147;698;57;48;147;698;204;698;204;746;147;746;Tel;AAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117432;216;698;11;48;216;698;227;698;227;746;216;746;:;S;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117433;239;698;231;48;239;698;470;698;470;746;239;746;0625933767;NNNNNNNNNN;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117446;147;866;388;72;147;866;535;866;535;938;147;938;COMMANDE;AAAAAAAA;ONUM;ORDER_NUMBER;Order Number
natureDecouvertes-103.tiff;1;1;2480;3508;117447;551;866;76;72;551;866;627;866;627;938;551;938;No;AA;ONUM;ORDER_NUMBER;Order Number
natureDecouvertes-103.tiff;1;1;2480;3508;117448;643;866;253;72;643;866;896;866;896;938;643;938;CL-B-9-3;AASASNSN;ONUM;ORDER_NUMBER;Order Number
natureDecouvertes-103.tiff;1;1;2480;3508;117449;1357;875;166;57;1357;875;1523;875;1523;932;1357;932;Facture;AAAAAAA;IN;INVOICE_NUMBER;Invoice Number
natureDecouvertes-103.tiff;1;1;2480;3508;117450;1536;875;61;57;1536;875;1597;875;1597;932;1536;932;No;AA;IN;INVOICE_NUMBER;Invoice Number
natureDecouvertes-103.tiff;1;1;2480;3508;117451;1609;875;386;57;1609;875;1995;875;1995;932;1609;932;DK-RJ-212170-15;AASAASNNNNNNSNN;IN;INVOICE_NUMBER;Invoice Number
natureDecouvertes-103.tiff;1;1;2480;3508;117452;2000;875;55;57;2000;875;2055;875;2055;932;2000;932;Le;AA;IDATE;INVOICE_DATE;Invoice Date
natureDecouvertes-103.tiff;1;1;2480;3508;117453;2068;875;177;57;2068;875;2245;875;2245;932;2068;932;20/01/87;NNSNNSNN;IDATE;INVOICE_DATE;Invoice Date
natureDecouvertes-103.tiff;1;1;2480;3508;117494;170;1046;161;39;170;1046;331;1046;331;1085;170;1085;Référence;AAAAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117496;718;1046;190;39;718;1046;908;1046;908;1085;718;1085;Désignation;AAAAAAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117497;1380;1046;75;39;1380;1046;1455;1046;1455;1085;1380;1085;Quté;AAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117499;1494;1046;66;39;1494;1046;1560;1046;1560;1085;1494;1085;TVA;AAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117500;1645;1046;62;39;1645;1046;1707;1046;1707;1085;1645;1085;Prix;AAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117501;1718;1046;74;39;1718;1046;1792;1046;1792;1085;1718;1085;Unit.;AAAAS;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117502;1869;1046;135;39;1869;1046;2004;1046;2004;1085;1869;1085;Quantité;AAAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117504;2107;1046;111;39;2107;1046;2218;1046;2218;1085;2107;1085;TOTAL;AAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117505;2228;1046;64;39;2228;1046;2292;1046;2292;1085;2228;1085;TTC;AAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117495;170;1086;116;39;170;1086;286;1086;286;1125;170;1125;Produit;AAAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117498;1380;1086;92;39;1380;1086;1472;1086;1472;1125;1380;1125;Cmde;AAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117503;1869;1086;98;39;1869;1086;1967;1086;1967;1125;1869;1125;Livrée;AAAAAA;undefined;OTHER;OTHER
natureDecouvertes-103.tiff;1;1;2480;3508;117506;178;1167;210;33;178;1167;388;1167;388;1200;178;1200;3016661147982;NNNNNNNNNNNNN;SNO;SNO;SNO
natureDecouvertes-103.tiff;1;1;2480;3508;117507;414;1167;100;38;414;1167;514;1167;514;1205;414;1205;Mixeur;AAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
natureDecouvertes-103.tiff;1;1;2480;3508;117508;523;1167;66;38;523;1167;589;1167;589;1205;523;1205;SEB;AAA;PD;PRODUCT_DESCRIPTION;Product Description
natureDecouvertes-103.tiff;1;1;2480;3508;117509;599;1167;176;38;599;1167;775;1167;775;1205;599;1205;HB6001110;AANNNNNNN;PD;PRODUCT_DESCRIPTION;Product Description
natureDecouvertes-103.tiff;1;1;2480;3508;117510;784;1167;109;38;784;1167;893;1167;893;1205;784;1205;ULTRA;AAAAA;PD;PRODUCT_DESCRIPTION;Product Description
natureDecouvertes-103.tiff;1;1;2480;3508;117511;903;1167;166;38;903;1167;1069;1167;1069;1205;903;1205;COMPACT;AAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
natureDecouvertes-103.tiff;1;1;2480;3508;117512;1079;1167;77;38;1079;1167;1156;1167;1156;1205;1079;1205;PIED;AAAA;PD;PRODUCT_DESCRIPTION;Product Description
