src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
amazon-52.tiff;1;1;2480;3508;9470;104;133;87;43;104;133;191;133;191;176;104;176;Page;AAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9471;202;133;20;43;202;133;222;133;222;176;202;176;1;N;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9472;233;133;31;43;233;133;264;133;264;176;233;176;of;AA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9473;275;133;31;43;275;133;306;133;306;176;275;176;1,;NS;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9474;316;133;85;43;316;133;401;133;401;176;316;176;1-1/1;NSNSN;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9469;1240;133;862;325;1240;133;2102;133;2102;458;1240;458;DMmZXznqN /-1 of 1 -// std-in-remote;AAAAAAAAASSSNSAASNSSSSSAAASAASAAAAAA;img;IMAGE;Image
amazon-52.tiff;1;1;2480;3508;9475;104;176;118;43;104;176;222;176;222;219;104;219;Invoice;AAAAAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9476;233;176;43;43;233;176;276;176;276;219;233;219;for;AAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9477;287;176;158;43;287;176;445;176;445;219;287;219;INV-0917;AAASNNNN;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9478;456;176;41;43;456;176;497;176;497;219;456;219;30;NN;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9479;508;176;72;43;508;176;580;176;580;219;508;219;ene,;AAAS;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9480;591;176;83;43;591;176;674;176;674;219;591;219;1985;NNNN;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9481;104;220;113;49;104;220;217;220;217;269;104;269;Retail;AAAAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9482;229;220;11;49;229;220;240;220;240;269;229;269;/;S;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9483;252;220;215;49;252;220;467;220;467;269;252;269;TaxInvoice;AAAAAAAAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9484;479;220;11;49;479;220;490;220;490;269;479;269;/;S;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9485;502;220;101;49;502;220;603;220;603;269;502;269;Cash;AAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9486;615;220;273;49;615;220;888;220;888;269;615;269;Memorandum;AAAAAAAAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9487;104;337;90;49;104;337;194;337;194;386;104;386;Sold;AAAA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9488;206;337;53;49;206;337;259;337;259;386;206;386;By;AA;undefined;OTHER;OTHER
amazon-52.tiff;1;1;2480;3508;9489;104;383;29;43;104;383;133;383;133;426;104;426;Q;A;SN;SUPPLIER_NAME;Seller/Company) name
amazon-52.tiff;1;1;2480;3508;9490;143;383;179;43;143;383;322;383;322;426;143;426;QIRINESS;AAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
amazon-52.tiff;1;1;2480;3508;9491;104;424;83;43;104;424;187;424;187;467;104;467;2207;NNNN;SA;SUPPLIER_ADDRESS;Seller Address
