src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
invoice-1.tiff;1;1;2480;3508;1;124;62;175;175;124;62;299;62;299;237;124;237;common/logo;AAAAAASAAAA;img;IMAGE;Image
invoice-1.tiff;1;1;2480;3508;24;1541;258;108;59;1541;258;1649;258;1649;317;1541;317;Date;AAAA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;25;1712;258;66;52;1712;258;1778;258;1778;310;1712;310;abr;AAA;IDATE;INVOICE_DATE;Invoice Date
invoice-1.tiff;1;1;2480;3508;26;1791;258;38;52;1791;258;1829;258;1829;310;1791;310;7,;NS;IDATE;INVOICE_DATE;Invoice Date
invoice-1.tiff;1;1;2480;3508;27;1842;258;101;52;1842;258;1943;258;1943;310;1842;310;1979;NNNN;IDATE;INVOICE_DATE;Invoice Date
invoice-1.tiff;1;1;2480;3508;2;124;412;53;49;124;412;177;412;177;461;124;461;LE;AA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-1.tiff;1;1;2480;3508;3;189;412;134;49;189;412;323;412;323;461;189;461;HIBOU;AAAAA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-1.tiff;1;1;2480;3508;4;124;510;115;48;124;510;239;510;239;558;124;558;73150;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
invoice-1.tiff;1;1;2480;3508;5;282;510;78;48;282;510;360;510;360;558;282;558;VAL;AAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-1.tiff;1;1;2480;3508;6;372;510;163;48;372;510;535;510;535;558;372;558;D'ISERE;ASAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-1.tiff;1;1;2480;3508;7;124;558;171;48;124;558;295;558;295;606;124;606;FRANCE;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-1.tiff;1;1;2480;3508;8;124;606;120;48;124;606;244;606;244;654;124;654;Phone;AAAAA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;9;307;606;70;48;307;606;377;606;377;654;307;654;+33;SNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;10;390;606;50;48;390;606;440;606;440;654;390;654;(0);SNS;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;11;452;606;23;48;452;606;475;606;475;654;452;654;8;N;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;12;487;606;46;48;487;606;533;606;533;654;487;654;27;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;13;545;606;46;48;545;606;591;606;591;654;545;654;51;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;14;603;606;46;48;603;606;649;606;649;654;603;654;55;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;15;661;606;46;48;661;606;707;606;707;654;661;654;53;NN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-1.tiff;1;1;2480;3508;16;124;654;69;48;124;654;193;654;193;702;124;702;Fax;AAA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;17;256;654;70;48;256;654;326;654;326;702;256;702;+33;SNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;18;339;654;50;48;339;654;389;654;389;702;339;702;(0);SNS;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;19;401;654;23;48;401;654;424;654;424;702;401;702;8;N;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;20;436;654;46;48;436;654;482;654;482;702;436;702;27;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;21;494;654;46;48;494;654;540;654;540;702;494;702;51;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;22;552;654;46;48;552;654;598;654;598;702;552;702;05;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;23;610;654;46;48;610;654;656;654;656;702;610;702;77;NN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-1.tiff;1;1;2480;3508;31;1541;1099;164;49;1541;1099;1705;1099;1705;1148;1541;1148;Reynold;AAAAAAA;BN;BILLING_NAME;Billing Name
invoice-1.tiff;1;1;2480;3508;32;1717;1099;143;49;1717;1099;1860;1099;1860;1148;1717;1148;Renner;AAAAAA;BN;BILLING_NAME;Billing Name
invoice-1.tiff;1;1;2480;3508;33;1541;1148;57;48;1541;1148;1598;1148;1598;1196;1541;1196;66,;NNS;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;34;1611;1148;136;48;1611;1148;1747;1148;1747;1196;1611;1196;avenue;AAAAAA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;35;1759;1148;99;48;1759;1148;1858;1148;1858;1196;1759;1196;milon;AAAAA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;36;1870;1148;46;48;1870;1148;1916;1148;1916;1196;1870;1196;de;AA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;37;1928;1148;155;48;1928;1148;2083;1148;2083;1196;1928;1196;veraillon;AAAAAAAAA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;38;1541;1197;115;48;1541;1197;1656;1197;1656;1245;1541;1245;06300;NNNNN;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;39;1699;1197;83;48;1699;1197;1782;1197;1782;1245;1699;1245;Nice;AAAA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;40;1541;1245;129;48;1541;1245;1670;1245;1670;1293;1541;1293;France;AAAAAA;BA;BILLING_ADDRESS;Billing Address
invoice-1.tiff;1;1;2480;3508;28;124;1276;157;54;124;1276;281;1276;281;1330;124;1330;Invoice;AAAAAAA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;29;295;1276;73;54;295;1276;368;1276;368;1330;295;1330;No.;AAS;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;30;750;1276;176;48;750;1276;926;1276;926;1324;750;1324;INV-9691;AAASNNNN;IN;INVOICE_NUMBER;Invoice Number
invoice-1.tiff;1;1;2480;3508;41;1541;1335;194;59;1541;1335;1735;1335;1735;1394;1541;1394;Delivery;AAAAAAAA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;42;1750;1335;61;59;1750;1335;1811;1335;1811;1394;1750;1394;To;AA;undefined;OTHER;OTHER
invoice-1.tiff;1;1;2480;3508;43;1541;1394;164;49;1541;1394;1705;1394;1705;1443;1541;1443;Reynold;AAAAAAA;SHN;SHIPPING_NAME;Shipping Name
invoice-1.tiff;1;1;2480;3508;44;1717;1394;143;49;1717;1394;1860;1394;1860;1443;1717;1443;Renner;AAAAAA;SHN;SHIPPING_NAME;Shipping Name
invoice-1.tiff;1;1;2480;3508;45;1541;1444;57;48;1541;1444;1598;1444;1598;1492;1541;1492;66,;NNS;SHA;SHIPPING_ADDRESS;Shipping Address
