src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
cdiscount227.tiff;1;1;2480;3508;88397;1584;137;42;44;1584;137;1626;137;1626;181;1584;181;N°;AS;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88398;1636;137;125;44;1636;137;1761;137;1761;181;1636;181;facture;AAAAAAA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88399;1772;137;166;44;1772;137;1938;137;1938;181;1772;181;73536462;NNNNNNNN;IN;INVOICE_NUMBER;Invoice Number
cdiscount227.tiff;1;1;2480;3508;88362;141;201;125;43;141;201;266;201;266;244;141;244;HOTEL;AAAAA;SN;SUPPLIER_NAME;Seller/Company) name
cdiscount227.tiff;1;1;2480;3508;88363;277;201;77;43;277;201;354;201;354;244;277;244;DES;AAA;SN;SUPPLIER_NAME;Seller/Company) name
cdiscount227.tiff;1;1;2480;3508;88364;364;201;120;43;364;201;484;201;484;244;364;244;ALPES;AAAAA;SN;SUPPLIER_NAME;Seller/Company) name
cdiscount227.tiff;1;1;2480;3508;88400;1651;204;45;44;1651;204;1696;204;1696;248;1651;248;du;AA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88401;1707;204;41;44;1707;204;1748;204;1748;248;1707;248;23;NN;IDATE;INVOICE_DATE;Invoice Date
cdiscount227.tiff;1;1;2480;3508;88402;1759;204;75;44;1759;204;1834;204;1834;248;1759;248;may;AAA;IDATE;INVOICE_DATE;Invoice Date
cdiscount227.tiff;1;1;2480;3508;88403;1844;204;83;44;1844;204;1927;204;1927;248;1844;248;2008;NNNN;IDATE;INVOICE_DATE;Invoice Date
cdiscount227.tiff;1;1;2480;3508;88365;141;257;116;43;141;257;257;257;257;300;141;300;Capital;AAAAAAA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88366;268;257;41;43;268;257;309;257;309;300;268;300;de;AA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88367;320;257;145;43;320;257;465;257;465;300;320;300;8995649;NNNNNNN;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88368;477;257;93;43;477;257;570;257;570;300;477;300;euros;AAAAA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88369;141;312;79;43;141;312;220;312;220;355;141;355;RUE;AAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88370;231;312;54;43;231;312;285;312;285;355;231;355;DU;AA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88371;295;312;185;43;295;312;480;312;480;355;295;355;DOCTEUR;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88372;491;312;168;43;491;312;659;312;659;355;491;355;MATHIEU;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88373;141;368;104;43;141;368;245;368;245;411;141;411;73570;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88374;256;368;0;43;256;368;256;368;256;411;256;411;;;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88375;266;368;139;43;266;368;405;368;405;411;266;411;BRIDES;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88376;416;368;70;43;416;368;486;368;486;411;416;411;LES;AAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88377;498;368;112;43;498;368;610;368;610;411;498;411;BAINS;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88378;141;424;121;43;141;424;262;424;262;467;141;467;N°RCS;ASAAA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88379;273;424;62;43;273;424;335;424;335;467;273;467;212;NNN;SCID;SUPPLIER_ID;Seller Identifier Number (Siren)
cdiscount227.tiff;1;1;2480;3508;88380;346;424;62;43;346;424;408;424;408;467;346;467;905;NNN;SCID;SUPPLIER_ID;Seller Identifier Number (Siren)
cdiscount227.tiff;1;1;2480;3508;88381;419;424;62;43;419;424;481;424;481;467;419;467;068;NNN;SCID;SUPPLIER_ID;Seller Identifier Number (Siren)
cdiscount227.tiff;1;1;2480;3508;88382;481;424;0;43;481;424;481;424;481;467;481;467;;;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88383;492;424;139;43;492;424;631;424;631;467;492;467;BRIDES;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88384;642;424;70;43;642;424;712;424;712;467;642;467;LES;AAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88385;723;424;112;43;723;424;835;424;835;467;723;467;BAINS;AAAAA;SA;SUPPLIER_ADDRESS;Seller Address
cdiscount227.tiff;1;1;2480;3508;88386;141;480;42;43;141;480;183;480;183;523;141;523;N°;AS;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88387;194;480;72;43;194;480;266;480;266;523;194;523;TVA;AAA;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88388;277;480;10;43;277;480;287;480;287;523;277;523;:;S;undefined;OTHER;OTHER
cdiscount227.tiff;1;1;2480;3508;88389;298;480;49;43;298;480;347;480;347;523;298;523;FR;AA;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA
cdiscount227.tiff;1;1;2480;3508;88390;358;480;41;43;358;480;399;480;399;523;358;523;92;NN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA
cdiscount227.tiff;1;1;2480;3508;88391;410;480;62;43;410;480;472;480;472;523;410;523;212;NNN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA
cdiscount227.tiff;1;1;2480;3508;88392;483;480;62;43;483;480;545;480;545;523;483;523;905;NNN;SVAT;SUPPLIER_VAT;Seller Vat Number/TVA
