src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
bdmobilier201.tiff;1;1;2480;3508;31499;2029;37;113;48;2029;37;2142;37;2142;85;2029;85;CTRE;AAAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier201.tiff;1;1;2480;3508;31500;2154;37;166;48;2154;37;2320;37;2320;85;2154;85;MEDICO;AAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier201.tiff;1;1;2480;3508;31501;2332;37;83;48;2332;37;2415;37;2415;85;2332;85;PSY;AAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier201.tiff;1;1;2480;3508;31505;2029;86;46;48;2029;86;2075;86;2075;134;2029;134;26;NN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31506;2087;86;67;48;2087;86;2154;86;2154;134;2087;134;nov;AAA;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31507;2165;86;92;48;2165;86;2257;86;2257;134;2165;134;2020;NNNN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31508;2029;134;46;48;2029;134;2075;134;2075;182;2029;182;N°;AS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31509;2087;134;46;48;2087;134;2133;134;2133;182;2087;182;de;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31510;2145;134;127;48;2145;134;2272;134;2272;182;2145;182;facture;AAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31511;2284;134;162;48;2284;134;2446;134;2446;182;2284;182;1194746;NNNNNNN;IN;INVOICE_NUMBER;Invoice Number
bdmobilier201.tiff;1;1;2480;3508;31478;529;504;214;44;529;504;743;504;743;548;529;548;Destinataire;AAAAAAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31488;1437;504;166;44;1437;504;1603;504;1603;548;1437;548;Livraison;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31489;1614;504;20;44;1614;504;1634;504;1634;548;1614;548;à;A;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31479;529;549;106;43;529;549;635;549;635;592;529;592;Sacha;AAAAA;BN;BILLING_NAME;Billing Name
bdmobilier201.tiff;1;1;2480;3508;31480;645;549;118;43;645;549;763;549;763;592;645;592;Dumas;AAAAA;BN;BILLING_NAME;Billing Name
bdmobilier201.tiff;1;1;2480;3508;31490;1437;549;106;43;1437;549;1543;549;1543;592;1437;592;Sacha;AAAAA;SHN;SHIPPING_NAME;Shipping Name
bdmobilier201.tiff;1;1;2480;3508;31491;1554;549;118;43;1554;549;1672;549;1672;592;1554;592;Dumas;AAAAA;SHN;SHIPPING_NAME;Shipping Name
bdmobilier201.tiff;1;1;2480;3508;31481;529;592;93;43;529;592;622;592;622;635;529;635;5008,;NNNNS;BA;BILLING_ADDRESS;Billing Address
bdmobilier201.tiff;1;1;2480;3508;31482;633;592;66;43;633;592;699;592;699;635;633;635;lavit;AAAAA;BA;BILLING_ADDRESS;Billing Address
bdmobilier201.tiff;1;1;2480;3508;31492;1437;592;93;43;1437;592;1530;592;1530;635;1437;635;5008,;NNNNS;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier201.tiff;1;1;2480;3508;31493;1541;592;66;43;1541;592;1607;592;1607;635;1541;635;lavit;AAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier201.tiff;1;1;2480;3508;31483;529;635;104;43;529;635;633;635;633;678;529;678;48160;NNNNN;BA;BILLING_ADDRESS;Billing Address
bdmobilier201.tiff;1;1;2480;3508;31484;643;635;350;43;643;635;993;635;993;678;643;678;Saint-Hilaire-de-Lavit;AAAAASAAAAAAASAASAAAAA;BA;BILLING_ADDRESS;Billing Address
bdmobilier201.tiff;1;1;2480;3508;31494;1437;635;104;43;1437;635;1541;635;1541;678;1437;678;48160;NNNNN;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier201.tiff;1;1;2480;3508;31495;1552;635;350;43;1552;635;1902;635;1902;678;1552;678;Saint-Hilaire-de-Lavit;AAAAASAAAAAAASAASAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier201.tiff;1;1;2480;3508;31485;529;679;116;43;529;679;645;679;645;722;529;722;France;AAAAAA;BA;BILLING_ADDRESS;Billing Address
bdmobilier201.tiff;1;1;2480;3508;31496;1437;679;116;43;1437;679;1553;679;1553;722;1437;722;France;AAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier201.tiff;1;1;2480;3508;31486;529;722;208;43;529;722;737;722;737;765;529;765;0627312263;NNNNNNNNNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31497;1437;722;208;43;1437;722;1645;722;1645;765;1437;765;0628428535;NNNNNNNNNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31487;529;766;208;43;529;766;737;766;737;809;529;809;0687566288;NNNNNNNNNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31498;1437;766;208;43;1437;766;1645;766;1645;809;1437;809;0699033409;NNNNNNNNNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31532;458;871;131;44;458;871;589;871;589;915;458;915;Produit;AAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31533;600;871;10;44;600;871;610;871;610;915;600;915;/;S;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31534;620;871;181;44;620;871;801;871;801;915;620;915;Réference;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31535;1329;871;70;44;1329;871;1399;871;1399;915;1329;915;Prix;AAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31536;1410;871;135;44;1410;871;1545;871;1545;915;1410;915;unitaire;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31537;1562;871;160;44;1562;871;1722;871;1722;915;1562;915;Discount;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31538;1749;871;152;44;1749;871;1901;871;1901;915;1749;915;Quantité;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31539;2125;871;89;44;2125;871;2214;871;2214;915;2125;915;Total;AAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31540;2225;871;74;44;2225;871;2299;871;2299;915;2225;915;(HT);SAAS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31512;116;879;37;38;116;879;153;879;153;917;116;917;N°;AS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31513;163;879;37;38;163;879;200;879;200;917;163;917;de;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31514;209;879;164;38;209;879;373;879;373;917;209;917;commande;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31541;1329;915;74;44;1329;915;1403;915;1403;959;1329;959;(HT);SAAS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31515;116;918;74;38;116;918;190;918;190;956;116;956;2523;NNNN;ONUM;ORDER_NUMBER;Order Number
bdmobilier201.tiff;1;1;2480;3508;31542;466;960;170;43;466;960;636;960;636;1003;466;1003;Extracteur;AAAAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31543;647;960;41;43;647;960;688;960;688;1003;647;1003;de;AA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31544;700;960;47;43;700;960;747;960;747;1003;700;1003;jus;AAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31545;758;960;127;43;758;960;885;960;885;1003;758;1003;Severin;AAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31546;896;960;233;43;896;960;1129;960;1129;1003;896;1003;Centrifugeuse;AAAAAAAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31547;1139;960;12;43;1139;960;1151;960;1151;1003;1139;1003;-;S;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31548;1162;960;123;43;1162;960;1285;960;1285;1003;1162;1003;es3569;AANNNN;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31549;1337;960;114;43;1337;960;1451;960;1451;1003;1337;1003;165,82;NNNSNN;UP;UNIT_PRICE;Unit Price Without Tax
bdmobilier201.tiff;1;1;2480;3508;31550;1462;960;20;43;1462;960;1482;960;1482;1003;1462;1003;$;S;UP;UNIT_PRICE;Unit Price Without Tax
bdmobilier201.tiff;1;1;2480;3508;31551;1570;960;24;43;1570;960;1594;960;1594;1003;1570;1003;--;SS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31552;1758;960;20;43;1758;960;1778;960;1778;1003;1758;1003;4;N;QTY;QUANTITY;Quantity
bdmobilier201.tiff;1;1;2480;3508;31553;2133;960;114;43;2133;960;2247;960;2247;1003;2133;1003;663,27;NNNSNN;PTWTX;PRODUCT_TOTAL_PRICE_WITHOUT_TAX;Product Total Price without TAX
bdmobilier201.tiff;1;1;2480;3508;31554;2258;960;20;43;2258;960;2278;960;2278;1003;2258;1003;$;S;PTWTX;PRODUCT_TOTAL_PRICE_WITHOUT_TAX;Product Total Price without TAX
bdmobilier201.tiff;1;1;2480;3508;31516;116;994;70;38;116;994;186;994;186;1032;116;1032;Date;AAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31517;196;994;37;38;196;994;233;994;233;1032;196;1032;de;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31518;242;994;164;38;242;994;406;994;406;1032;242;1032;commande;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31555;466;1003;135;43;466;1003;601;1003;601;1046;466;1046;Friteuse;AAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31556;612;1003;143;43;612;1003;755;1003;755;1046;612;1046;Princess;AAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31557;766;1003;122;43;766;1003;888;1003;888;1046;766;1046;friteuse;AAAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31558;900;1003;29;43;900;1003;929;1003;929;1046;900;1046;3l;NA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31559;939;1003;110;43;939;1003;1049;1003;1049;1046;939;1046;1750w;NNNNA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31560;1060;1003;179;43;1060;1003;1239;1003;1239;1046;1060;1046;noir/argent;AAAASAAAAAA;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31561;1250;1003;12;43;1250;1003;1262;1003;1262;1046;1250;1046;-;S;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31563;1337;1003;93;43;1337;1003;1430;1003;1430;1046;1337;1046;54,66;NNSNN;UP;UNIT_PRICE;Unit Price Without Tax
bdmobilier201.tiff;1;1;2480;3508;31564;1441;1003;20;43;1441;1003;1461;1003;1461;1046;1441;1046;$;S;UP;UNIT_PRICE;Unit Price Without Tax
bdmobilier201.tiff;1;1;2480;3508;31565;1570;1003;24;43;1570;1003;1594;1003;1594;1046;1570;1046;--;SS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31566;1758;1003;20;43;1758;1003;1778;1003;1778;1046;1758;1046;1;N;QTY;QUANTITY;Quantity
bdmobilier201.tiff;1;1;2480;3508;31567;2133;1003;93;43;2133;1003;2226;1003;2226;1046;2133;1046;54,66;NNSNN;PTWTX;PRODUCT_TOTAL_PRICE_WITHOUT_TAX;Product Total Price without TAX
bdmobilier201.tiff;1;1;2480;3508;31568;2237;1003;20;43;2237;1003;2257;1003;2257;1046;2237;1046;$;S;PTWTX;PRODUCT_TOTAL_PRICE_WITHOUT_TAX;Product Total Price without TAX
bdmobilier201.tiff;1;1;2480;3508;31519;116;1032;37;38;116;1032;153;1032;153;1070;116;1070;22;NN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31520;162;1032;53;38;162;1032;215;1032;215;1070;162;1070;nov;AAA;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31521;225;1032;74;38;225;1032;299;1032;299;1070;225;1070;2020;NNNN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier201.tiff;1;1;2480;3508;31562;466;1047;125;43;466;1047;591;1047;591;1090;466;1090;184001;NNNNNN;PD;PRODUCT_DESCRIPTION;Product Description
bdmobilier201.tiff;1;1;2480;3508;31569;466;1090;83;43;466;1090;549;1090;549;1133;466;1133;Frais;AAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31570;560;1090;41;43;560;1090;601;1090;601;1133;560;1133;de;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31571;612;1090;137;43;612;1090;749;1090;749;1133;612;1133;livraison;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31572;1337;1090;72;43;1337;1090;1409;1090;1409;1133;1337;1133;0,00;NSNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31573;1420;1090;58;43;1420;1090;1478;1090;1478;1133;1420;1133;Eur;AAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31574;1570;1090;24;43;1570;1090;1594;1090;1594;1133;1570;1133;--;SS;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31575;1758;1090;20;43;1758;1090;1778;1090;1778;1133;1758;1133;1;N;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31576;2133;1090;72;43;2133;1090;2205;1090;2205;1133;2133;1133;0,00;NSNN;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31522;116;1108;100;38;116;1108;216;1108;216;1146;116;1146;Moyen;AAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31523;225;1108;37;38;225;1108;262;1108;262;1146;225;1146;de;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31524;272;1108;137;38;272;1108;409;1108;409;1146;272;1146;paiement;AAAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31577;1862;1142;135;43;1862;1142;1997;1142;1997;1185;1862;1185;Montant;AAAAAAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31578;2008;1142;49;43;2008;1142;2057;1142;2057;1185;2008;1185;HT;AA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31579;2116;1142;114;43;2116;1142;2230;1142;2230;1185;2116;1185;717,93;NNNSNN;TWTX;TOTAL_WITHOUT_TAX;TWTXS
bdmobilier201.tiff;1;1;2480;3508;31580;2241;1142;20;43;2241;1142;2261;1142;2261;1185;2241;1185;$;S;TWTX;TOTAL_WITHOUT_TAX;TWTXS
bdmobilier201.tiff;1;1;2480;3508;31525;116;1147;133;38;116;1147;249;1147;249;1185;116;1185;Virement;AAAAAAAA;PMODE;PAYMENT_MODE;Payment Mode
bdmobilier201.tiff;1;1;2480;3508;31526;116;1185;101;38;116;1185;217;1185;217;1223;116;1223;861,51;NNNSNN;TTX;TOTAL_TAX;Total Tax
bdmobilier201.tiff;1;1;2480;3508;31527;227;1185;18;38;227;1185;245;1185;245;1223;227;1223;$;S;TTX;TOTAL_TAX;Total Tax
bdmobilier201.tiff;1;1;2480;3508;31581;1862;1196;72;43;1862;1196;1934;1196;1934;1239;1862;1239;TVA;AAA;undefined;OTHER;OTHER
bdmobilier201.tiff;1;1;2480;3508;31582;2116;1196;114;43;2116;1196;2230;1196;2230;1239;2116;1239;143,58;NNNSNN;TTX;TOTAL_TAX;Total Tax
bdmobilier201.tiff;1;1;2480;3508;31583;2241;1196;20;43;2241;1196;2261;1196;2261;1239;2241;1239;$;S;TTX;TOTAL_TAX;Total Tax
