src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
bdmobilier224.tiff;1;1;2480;3508;35059;2029;37;78;48;2029;37;2107;37;2107;85;2029;85;LES;AAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier224.tiff;1;1;2480;3508;35060;2119;37;240;48;2119;37;2359;37;2359;85;2119;85;FRENCHIES;AAAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier224.tiff;1;1;2480;3508;35061;2029;86;23;48;2029;86;2052;86;2052;134;2029;134;9;N;IDATE;INVOICE_DATE;Invoice Date
bdmobilier224.tiff;1;1;2480;3508;35062;2063;86;55;48;2063;86;2118;86;2118;134;2063;134;oct;AAA;IDATE;INVOICE_DATE;Invoice Date
bdmobilier224.tiff;1;1;2480;3508;35063;2131;86;92;48;2131;86;2223;86;2223;134;2131;134;1993;NNNN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier224.tiff;1;1;2480;3508;35064;2029;134;192;48;2029;134;2221;134;2221;182;2029;182;Référence;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35065;2232;134;46;48;2232;134;2278;134;2278;182;2232;182;de;AA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35066;2290;134;32;48;2290;134;2322;134;2322;182;2290;182;la;AA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35067;2334;134;127;48;2334;134;2461;134;2461;182;2334;182;facture;AAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35031;529;504;147;44;529;504;676;504;676;548;529;548;Adresse;AAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35032;687;504;43;44;687;504;730;504;730;548;687;548;de;AA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35033;741;504;204;44;741;504;945;504;945;548;741;548;Facturation;AAAAAAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35045;1437;504;147;44;1437;504;1584;504;1584;548;1437;548;Adresse;AAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35046;1595;504;43;44;1595;504;1638;504;1638;548;1595;548;de;AA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35047;1650;504;166;44;1650;504;1816;504;1816;548;1650;548;Livraison;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier224.tiff;1;1;2480;3508;35034;529;549;108;43;529;549;637;549;637;592;529;592;Poirier;AAAAAAA;BN;BILLING_NAME;Billing Name
bdmobilier224.tiff;1;1;2480;3508;35035;647;549;102;43;647;549;749;549;749;592;647;592;Emilie;AAAAAA;BN;BILLING_NAME;Billing Name
bdmobilier224.tiff;1;1;2480;3508;35048;1437;549;108;43;1437;549;1545;549;1545;592;1437;592;Poirier;AAAAAAA;SHN;SHIPPING_NAME;Shipping Name
bdmobilier224.tiff;1;1;2480;3508;35049;1556;549;102;43;1556;549;1658;549;1658;592;1556;592;Emilie;AAAAAA;SHN;SHIPPING_NAME;Shipping Name
bdmobilier224.tiff;1;1;2480;3508;35036;529;592;52;43;529;592;581;592;581;635;529;635;55,;NNS;BA;BILLING_ADDRESS;Billing Address
bdmobilier224.tiff;1;1;2480;3508;35037;591;592;85;43;591;592;676;592;676;635;591;635;route;AAAAA;BA;BILLING_ADDRESS;Billing Address
bdmobilier224.tiff;1;1;2480;3508;35038;687;592;41;43;687;592;728;592;728;635;687;635;de;AA;BA;BILLING_ADDRESS;Billing Address
bdmobilier224.tiff;1;1;2480;3508;35039;739;592;206;43;739;592;945;592;945;635;739;635;châteauroux;AAAAAAAAAAA;BA;BILLING_ADDRESS;Billing Address
bdmobilier224.tiff;1;1;2480;3508;35050;1437;592;52;43;1437;592;1489;592;1489;635;1437;635;55,;NNS;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier224.tiff;1;1;2480;3508;35051;1500;592;85;43;1500;592;1585;592;1585;635;1500;635;route;AAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier224.tiff;1;1;2480;3508;35052;1595;592;41;43;1595;592;1636;592;1636;635;1595;635;de;AA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier224.tiff;1;1;2480;3508;35053;1648;592;206;43;1648;592;1854;592;1854;635;1648;635;châteauroux;AAAAAAAAAAA;SHA;SHIPPING_ADDRESS;Shipping Address
bdmobilier224.tiff;1;1;2480;3508;35040;529;635;104;43;529;635;633;635;633;678;529;678;36350;NNNNN;BA;BILLING_ADDRESS;Billing Address
bdmobilier224.tiff;1;1;2480;3508;35041;643;635;93;43;643;635;736;635;736;678;643;678;Luant;AAAAA;BA;BILLING_ADDRESS;Billing Address
