src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
bdmobilier33.tiff;1;1;2480;3508;5164;2029;37;60;48;2029;37;2089;37;2089;85;2029;85;UN;AA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier33.tiff;1;1;2480;3508;5165;2100;37;113;48;2100;37;2213;37;2213;85;2100;85;JOUR;AAAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier33.tiff;1;1;2480;3508;5166;2225;37;201;48;2225;37;2426;37;2426;85;2225;85;AILLEURS;AAAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
bdmobilier33.tiff;1;1;2480;3508;5167;2029;86;46;48;2029;86;2075;86;2075;134;2029;134;18;NN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier33.tiff;1;1;2480;3508;5168;2087;86;78;48;2087;86;2165;86;2165;134;2087;134;may;AAA;IDATE;INVOICE_DATE;Invoice Date
bdmobilier33.tiff;1;1;2480;3508;5169;2177;86;92;48;2177;86;2269;86;2269;134;2177;134;2013;NNNN;IDATE;INVOICE_DATE;Invoice Date
bdmobilier33.tiff;1;1;2480;3508;5170;2029;134;46;48;2029;134;2075;134;2075;182;2029;182;N°;AS;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5171;2087;134;46;48;2087;134;2133;134;2133;182;2087;182;de;AA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5172;2145;134;127;48;2145;134;2272;134;2272;182;2145;182;facture;AAAAAAA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5134;529;504;147;44;529;504;676;504;676;548;529;548;Adresse;AAAAAAA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5135;687;504;43;44;687;504;730;504;730;548;687;548;de;AA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5136;741;504;204;44;741;504;945;504;945;548;741;548;Facturation;AAAAAAAAAAA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5149;1437;504;147;44;1437;504;1584;504;1584;548;1437;548;Adresse;AAAAAAA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5150;1595;504;43;44;1595;504;1638;504;1638;548;1595;548;de;AA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5151;1650;504;166;44;1650;504;1816;504;1816;548;1650;548;Livraison;AAAAAAAAA;undefined;OTHER;OTHER
bdmobilier33.tiff;1;1;2480;3508;5137;529;549;124;43;529;549;653;549;653;592;529;592;Mercier;AAAAAAA;BN;BILLING_NAME;Billing Name
bdmobilier33.tiff;1;1;2480;3508;5138;664;549;114;43;664;549;778;549;778;592;664;592;Mattéo;AAAAAA;BN;BILLING_NAME;Billing Name
bdmobilier33.tiff;1;1;2480;3508;5152;1437;549;124;43;1437;549;1561;549;1561;592;1437;592;Mercier;AAAAAAA;SHN;SHIPPING_NAME;Shipping Name
bdmobilier33.tiff;1;1;2480;3508;5153;1572;549;114;43;1572;549;1686;549;1686;592;1572;592;Mattéo;AAAAAA;SHN;SHIPPING_NAME;Shipping Name
