src;num_pages;page_id;page_width;page_height;id;col;row;width;height;x1;y1;x2;y2;x3;y3;x4;y4;contents;contents_masked;correctclass;tag;description
invoice-3497.tiff;1;1;2480;3508;429666;124;62;225;175;124;62;349;62;349;237;124;237;common/logo;AAAAAASAAAA;img;IMAGE;Image
invoice-3497.tiff;1;1;2480;3508;429685;1541;270;300;52;1541;270;1841;270;1841;322;1541;322;Facture-n°;AAAAAAASAS;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429686;1904;270;329;48;1904;270;2233;270;2233;318;1904;318;FV2011007381;AANNNNNNNNNN;IN;INVOICE_NUMBER;Invoice Number
invoice-3497.tiff;1;1;2480;3508;429667;124;412;75;43;124;412;199;412;199;455;124;455;LES;AAA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-3497.tiff;1;1;2480;3508;429668;224;412;175;43;224;412;399;412;399;455;224;455;ENFANTS;AAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-3497.tiff;1;1;2480;3508;429669;424;412;50;43;424;412;474;412;474;455;424;455;DU;AA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-3497.tiff;1;1;2480;3508;429670;499;412;175;43;499;412;674;412;674;455;499;455;VINTAGE;AAAAAAA;SN;SUPPLIER_NAME;Seller/Company) name
invoice-3497.tiff;1;1;2480;3508;429671;124;456;100;43;124;456;224;456;224;499;124;499;LIEU;AAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429672;249;456;75;43;249;456;324;456;324;499;249;499;DIT;AAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429673;350;456;175;43;350;456;525;456;525;499;350;499;BAULENS;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429674;124;500;124;43;124;500;248;500;248;543;124;543;47600;NNNNN;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429675;291;500;175;43;291;500;466;500;466;543;291;543;NOMDIEU;AAAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429676;124;544;150;43;124;544;274;544;274;587;124;587;FRANCE;AAAAAA;SA;SUPPLIER_ADDRESS;Seller Address
invoice-3497.tiff;1;1;2480;3508;429677;124;588;150;43;124;588;274;588;274;631;124;631;Numéro;AAAAAA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429678;300;588;50;43;300;588;350;588;350;631;300;631;de;AA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429679;375;588;75;43;375;588;450;588;450;631;375;631;Tel;AAA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429680;512;588;350;43;512;588;862;588;862;631;512;631;02-00-38-96-56;NNSNNSNNSNNSNN;SCN;SUPPLIER_CONTACT_NUMBER;Seller Contact Number
invoice-3497.tiff;1;1;2480;3508;429681;124;632;150;43;124;632;274;632;274;675;124;675;Numéro;AAAAAA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429682;300;632;50;43;300;632;350;632;350;675;300;675;de;AA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429683;375;632;75;43;375;632;450;632;450;675;375;675;Fax;AAA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429684;512;632;350;43;512;632;862;632;862;675;512;675;02-00-38-84-73;NNSNNSNNSNNSNN;SFAX;SUPPLIER_FAX_NUMBER;Seller Fax Number
invoice-3497.tiff;1;1;2480;3508;429687;124;987;360;52;124;987;484;987;484;1039;124;1039;Destinataire;AAAAAAAAAAAA;undefined;OTHER;OTHER
invoice-3497.tiff;1;1;2480;3508;429688;124;1040;75;43;124;1040;199;1040;199;1083;124;1083;Mme;AAA;BN;BILLING_NAME;Billing Name
invoice-3497.tiff;1;1;2480;3508;429689;224;1040;100;43;224;1040;324;1040;324;1083;224;1083;Ines;AAAA;BN;BILLING_NAME;Billing Name
invoice-3497.tiff;1;1;2480;3508;429690;350;1040;175;43;350;1040;525;1040;525;1083;350;1083;Vincent;AAAAAAA;BN;BILLING_NAME;Billing Name
invoice-3497.tiff;1;1;2480;3508;429691;124;1083;50;43;124;1083;174;1083;174;1126;124;1126;3,;NS;BA;BILLING_ADDRESS;Billing Address
